               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 523,            0.034958,            0.014976,            0.053337,             0.35381,             0.56325,              0.4282,             0.26166,            0.035296,           0.0053137,            0.048443,           0.0097361,           0.0097361,           0.0097361
                 524,            0.035806,            0.015206,            0.053571,             0.35906,              0.5702,             0.45555,             0.26292,            0.034269,           0.0047571,            0.047653,           0.0097351,           0.0097351,           0.0097351
                 525,            0.033192,            0.015058,            0.052529,             0.32234,             0.57657,             0.45165,             0.27114,            0.035381,           0.0054272,            0.048203,           0.0097341,           0.0097341,           0.0097341
                 526,            0.036765,            0.015103,            0.053792,             0.31815,              0.5757,             0.47364,             0.30417,            0.029314,           0.0044604,            0.047447,           0.0097331,           0.0097331,           0.0097331
                 527,            0.033935,            0.015409,            0.052679,              0.2748,             0.56379,             0.44402,              0.2698,            0.032699,           0.0048816,              0.0481,           0.0097321,           0.0097321,           0.0097321
                 528,            0.036037,            0.015672,            0.052125,             0.29007,             0.45235,             0.33051,             0.17735,            0.039736,           0.0054749,            0.052322,           0.0097311,           0.0097311,           0.0097311
                 529,            0.035504,            0.016152,            0.053597,              0.3023,             0.59014,              0.4567,             0.27768,            0.031482,           0.0049805,            0.048374,           0.0097301,           0.0097301,           0.0097301
                 530,            0.033822,            0.015717,            0.052164,             0.32609,             0.52927,             0.40231,             0.22261,             0.03613,           0.0058301,            0.050262,           0.0097291,           0.0097291,           0.0097291
                 531,             0.03592,            0.015111,            0.052622,             0.31808,             0.54644,             0.39381,             0.23316,            0.036612,            0.005387,            0.050709,           0.0097281,           0.0097281,           0.0097281
                 532,            0.034332,            0.015816,            0.051782,             0.29177,             0.46648,              0.3717,              0.2109,            0.037706,           0.0057202,            0.049061,            0.009727,            0.009727,            0.009727
                 533,            0.034696,            0.015658,            0.051846,               0.377,             0.58374,             0.46988,             0.29005,            0.030726,           0.0048523,            0.047344,            0.009726,            0.009726,            0.009726
                 534,            0.033745,            0.015176,            0.051961,             0.36343,             0.53542,             0.46999,             0.27232,            0.031663,           0.0047205,            0.047379,            0.009725,            0.009725,            0.009725
                 535,             0.03467,            0.015421,            0.050907,             0.41008,              0.5317,             0.44855,             0.26361,            0.036573,            0.004563,            0.048168,            0.009724,            0.009724,            0.009724
                 536,            0.036428,            0.015165,            0.051999,             0.41587,             0.55266,             0.42943,             0.24617,            0.034649,           0.0049805,            0.048374,            0.009723,            0.009723,            0.009723
                 537,            0.032975,            0.015619,            0.052423,             0.41153,             0.63564,             0.43192,             0.24161,            0.037301,           0.0047864,            0.049129,           0.0097219,           0.0097219,           0.0097219
                 538,            0.036745,            0.015716,            0.053249,             0.35796,             0.63294,             0.42508,              0.2514,            0.033085,            0.004563,            0.049713,           0.0097209,           0.0097209,           0.0097209
                 539,            0.034952,            0.014524,            0.052534,             0.42879,             0.61845,             0.45065,             0.27758,            0.033854,           0.0047571,            0.047585,           0.0097199,           0.0097199,           0.0097199
                 540,            0.035757,            0.015168,            0.051532,             0.34168,             0.57186,              0.4539,             0.29257,            0.029156,           0.0046619,            0.047207,           0.0097188,           0.0097188,           0.0097188
                 541,            0.035659,            0.015222,            0.052699,             0.44299,             0.56025,             0.43584,             0.26598,            0.033915,           0.0047461,            0.047894,           0.0097178,           0.0097178,           0.0097178
                 542,             0.03458,            0.014937,            0.053458,             0.44356,             0.57185,              0.4372,             0.26703,            0.032035,           0.0045593,            0.048031,           0.0097168,           0.0097168,           0.0097168
                 543,            0.036961,            0.014425,            0.051912,             0.42532,             0.56934,             0.43832,             0.26418,            0.036517,           0.0048633,            0.048615,           0.0097157,           0.0097157,           0.0097157
                 544,            0.035988,            0.016072,             0.05263,             0.37723,             0.61366,             0.45866,             0.28382,            0.029378,           0.0047278,             0.04731,           0.0097147,           0.0097147,           0.0097147
                 545,            0.033268,            0.015891,            0.051278,             0.42135,             0.56828,             0.41438,             0.22633,            0.041553,           0.0045044,            0.048409,           0.0097136,           0.0097136,           0.0097136
                 546,             0.03457,            0.014377,            0.051978,             0.43906,             0.62436,             0.45898,             0.29784,            0.027482,           0.0041785,            0.047035,           0.0097126,           0.0097126,           0.0097126
                 547,            0.035147,            0.015132,            0.051713,             0.44964,              0.6373,             0.45666,             0.28322,            0.033176,           0.0041235,            0.047413,           0.0097116,           0.0097116,           0.0097116
                 548,            0.035341,            0.014565,            0.052391,             0.46165,              0.6363,             0.47251,             0.31527,            0.027249,           0.0040173,            0.046967,           0.0097105,           0.0097105,           0.0097105
                 549,            0.033937,            0.015823,            0.050903,             0.42074,             0.55808,              0.4432,             0.24633,             0.03795,           0.0042261,            0.048409,           0.0097095,           0.0097095,           0.0097095
                 550,            0.036966,            0.015946,            0.051143,             0.44736,             0.58526,             0.45806,               0.307,            0.028882,            0.004574,            0.047756,           0.0097084,           0.0097084,           0.0097084
                 551,            0.034199,            0.015384,            0.052041,             0.44069,             0.56606,             0.46175,              0.2885,            0.033843,            0.004585,            0.047241,           0.0097074,           0.0097074,           0.0097074
                 552,            0.035046,            0.014478,            0.051484,             0.49614,             0.58146,             0.47897,             0.29983,             0.02921,           0.0047644,            0.047035,           0.0097063,           0.0097063,           0.0097063
                 553,            0.035536,            0.014996,            0.051882,             0.40285,             0.63534,             0.47744,             0.30541,            0.033184,           0.0043579,            0.048134,           0.0097052,           0.0097052,           0.0097052
                 554,            0.034174,            0.015319,            0.051035,             0.34857,             0.59653,             0.44434,             0.26188,            0.036146,           0.0049402,            0.049438,           0.0097042,           0.0097042,           0.0097042
                 555,            0.035897,            0.015049,             0.05301,             0.43372,             0.57747,             0.41131,             0.22527,            0.042192,           0.0044348,            0.051258,           0.0097031,           0.0097031,           0.0097031
                 556,              0.0348,             0.01553,            0.051062,             0.44976,             0.59454,             0.46782,             0.27404,            0.035782,           0.0044531,            0.048306,           0.0097021,           0.0097021,           0.0097021
                 557,            0.036378,            0.016529,            0.052556,             0.38448,             0.62371,             0.45816,             0.29561,            0.031856,           0.0038013,            0.048168,            0.009701,            0.009701,            0.009701
                 558,            0.034564,            0.015173,             0.05124,             0.44749,             0.61853,             0.46957,             0.27177,            0.036838,           0.0041638,            0.047173,           0.0096999,           0.0096999,           0.0096999
                 559,            0.035093,            0.015047,            0.052023,             0.41225,             0.65711,             0.47691,             0.30732,            0.032051,           0.0038013,            0.046658,           0.0096989,           0.0096989,           0.0096989
                 560,            0.035192,            0.015512,            0.051811,             0.43823,             0.60238,             0.49026,              0.3011,            0.034059,           0.0040723,            0.047447,           0.0096978,           0.0096978,           0.0096978
                 561,            0.034328,            0.015177,             0.05131,             0.44681,              0.5636,             0.43291,             0.24295,            0.040903,           0.0044165,            0.048203,           0.0096967,           0.0096967,           0.0096967
                 562,            0.034596,            0.015169,            0.051018,             0.45417,             0.56391,             0.45653,             0.27944,            0.035534,           0.0047424,            0.047413,           0.0096957,           0.0096957,           0.0096957
                 563,            0.034776,             0.01566,            0.050799,             0.42414,              0.5913,             0.48718,              0.2671,            0.035072,           0.0041492,            0.046864,           0.0096946,           0.0096946,           0.0096946
                 564,            0.034036,            0.014955,            0.049602,             0.40502,             0.61663,             0.48761,             0.30887,            0.031471,           0.0039075,            0.047722,           0.0096935,           0.0096935,           0.0096935
                 565,            0.035753,            0.015486,            0.049899,             0.39455,             0.63015,             0.49155,             0.29524,            0.032643,           0.0037903,            0.046932,           0.0096924,           0.0096924,           0.0096924
                 566,            0.034569,            0.015082,            0.049968,             0.29872,             0.66093,             0.48153,              0.3163,            0.029008,           0.0037097,            0.047756,           0.0096914,           0.0096914,           0.0096914
                 567,            0.035338,            0.014262,            0.051574,              0.3534,             0.57444,             0.44883,             0.25206,            0.036384,           0.0038745,            0.047241,           0.0096903,           0.0096903,           0.0096903
                 568,            0.034136,            0.014523,            0.050003,             0.36329,              0.6323,              0.4853,             0.29974,            0.030433,           0.0037372,            0.046211,           0.0096892,           0.0096892,           0.0096892
                 569,            0.037266,            0.014459,            0.051761,             0.38184,             0.63265,             0.47145,             0.31129,             0.02971,           0.0036273,            0.046108,           0.0096881,           0.0096881,           0.0096881
                 570,            0.032358,            0.014658,            0.050748,             0.36618,             0.58204,             0.44804,             0.28712,            0.032121,            0.004292,            0.047173,            0.009687,            0.009687,            0.009687
                 571,            0.035072,            0.014898,             0.05087,             0.41382,             0.62507,             0.45847,             0.29167,            0.030566,           0.0037646,             0.04628,           0.0096859,           0.0096859,           0.0096859
                 572,            0.034384,            0.015779,            0.052554,             0.46778,             0.59795,             0.46112,             0.29838,            0.028066,           0.0036694,             0.04628,           0.0096848,           0.0096848,           0.0096848
                 573,            0.034495,            0.016261,            0.051457,             0.43027,             0.61304,             0.45309,              0.2928,            0.028577,           0.0039001,            0.046795,           0.0096837,           0.0096837,           0.0096837
                 574,             0.03402,            0.015242,             0.05051,             0.43097,             0.57775,             0.44856,             0.29363,            0.028028,           0.0038892,            0.046589,           0.0096826,           0.0096826,           0.0096826
                 575,            0.034396,            0.015806,            0.052032,             0.38148,             0.61028,             0.45874,             0.28534,            0.031671,           0.0039478,            0.047344,           0.0096815,           0.0096815,           0.0096815
                 576,            0.033726,            0.015369,            0.051816,             0.37391,             0.58799,             0.45579,             0.30515,            0.027464,           0.0041895,             0.04707,           0.0096804,           0.0096804,           0.0096804
                 577,            0.033021,             0.01509,            0.050519,             0.37797,             0.62856,             0.46706,             0.27977,            0.034345,           0.0039624,            0.046623,           0.0096793,           0.0096793,           0.0096793
                 578,            0.034678,             0.01565,            0.050506,             0.39674,             0.61307,             0.47292,             0.30176,            0.028622,           0.0040027,            0.045593,           0.0096782,           0.0096782,           0.0096782
                 579,            0.033719,            0.015217,            0.050701,             0.34434,             0.60713,             0.45282,             0.25489,            0.034897,           0.0041199,            0.046383,           0.0096771,           0.0096771,           0.0096771
                 580,            0.033609,            0.015072,            0.050287,             0.33075,             0.62521,             0.44183,             0.26193,            0.032699,             0.00427,            0.045662,            0.009676,            0.009676,            0.009676
                 581,            0.035752,            0.014768,            0.049955,             0.37094,             0.63739,             0.48576,             0.27834,            0.033433,             0.00401,            0.044872,           0.0096749,           0.0096749,           0.0096749
                 582,            0.033398,            0.015541,            0.050156,              0.3727,             0.65342,             0.46929,             0.30713,            0.029276,           0.0039185,            0.045319,           0.0096738,           0.0096738,           0.0096738
                 583,            0.033568,              0.0147,            0.051071,             0.32924,             0.62166,             0.46589,             0.29779,            0.030342,           0.0039185,            0.046246,           0.0096727,           0.0096727,           0.0096727
                 584,            0.037964,            0.015383,            0.051069,              0.3183,             0.62113,             0.46027,             0.29396,            0.029444,           0.0038159,            0.046795,           0.0096716,           0.0096716,           0.0096716
                 585,            0.033884,            0.015297,             0.04983,             0.35675,             0.62118,             0.43847,             0.25041,            0.036066,           0.0039221,            0.046417,           0.0096705,           0.0096705,           0.0096705
                 586,            0.034412,            0.014609,            0.049207,             0.34278,             0.61242,             0.44553,             0.27338,            0.032687,           0.0037976,            0.045731,           0.0096694,           0.0096694,           0.0096694
                 587,            0.035859,            0.015864,            0.049735,             0.37903,              0.6152,             0.48002,             0.29993,            0.029667,           0.0037079,            0.045387,           0.0096682,           0.0096682,           0.0096682
                 588,            0.034539,             0.01458,            0.050815,             0.34707,              0.6013,             0.47554,             0.30667,            0.028151,           0.0037683,            0.046108,           0.0096671,           0.0096671,           0.0096671
                 589,            0.035915,            0.015361,            0.049932,             0.35574,             0.59784,             0.47278,             0.30552,            0.028494,           0.0037463,            0.046555,            0.009666,            0.009666,            0.009666
                 590,            0.034867,            0.015235,            0.050478,             0.38052,             0.59996,             0.47199,             0.29897,            0.031231,           0.0037976,            0.046761,           0.0096649,           0.0096649,           0.0096649
                 591,            0.034255,            0.014749,            0.050893,             0.34634,                0.57,             0.45245,             0.24949,            0.035824,           0.0038049,            0.046349,           0.0096638,           0.0096638,           0.0096638
                 592,            0.035912,            0.014813,            0.049891,             0.32607,             0.58784,              0.4507,             0.27673,            0.032455,           0.0040576,            0.046864,           0.0096626,           0.0096626,           0.0096626
                 593,            0.032786,            0.014653,            0.049124,             0.35568,             0.56797,             0.46651,             0.29686,            0.030126,           0.0040137,            0.045696,           0.0096615,           0.0096615,           0.0096615
                 594,            0.034305,            0.015722,            0.050163,             0.34658,             0.56863,             0.46735,             0.28224,            0.030925,           0.0041052,            0.045799,           0.0096604,           0.0096604,           0.0096604
                 595,            0.036053,            0.015616,            0.050766,             0.34225,             0.58043,             0.41296,             0.23369,            0.037222,           0.0043579,            0.048203,           0.0096592,           0.0096592,           0.0096592
                 596,            0.033481,            0.014829,            0.049755,             0.34785,             0.62436,             0.46211,             0.28346,            0.031596,           0.0041455,            0.045456,           0.0096581,           0.0096581,           0.0096581
                 597,            0.033978,            0.015409,            0.049847,             0.37707,             0.62738,             0.46502,             0.30412,            0.028808,           0.0039258,            0.045834,            0.009657,            0.009657,            0.009657
                 598,            0.035427,             0.01596,            0.050588,             0.38235,             0.64182,             0.45473,             0.28635,            0.030704,           0.0040356,            0.047173,           0.0096558,           0.0096558,           0.0096558
                 599,            0.035006,            0.014773,            0.050391,             0.36716,             0.63283,             0.46812,             0.28513,             0.03208,           0.0039478,            0.045525,           0.0096547,           0.0096547,           0.0096547
                 600,            0.034196,             0.01502,             0.05052,             0.35333,             0.62694,             0.48726,             0.31661,            0.029621,           0.0041125,            0.044804,           0.0096535,           0.0096535,           0.0096535
                 601,            0.035591,            0.015691,            0.048447,             0.35764,             0.61479,             0.45729,             0.28794,            0.031547,           0.0042114,            0.045662,           0.0096524,           0.0096524,           0.0096524
                 602,            0.032115,            0.014425,            0.049077,             0.32451,             0.53145,             0.43319,             0.26078,            0.036843,           0.0062842,            0.046658,           0.0096512,           0.0096512,           0.0096512
                 603,            0.035411,            0.014395,            0.050263,             0.43136,             0.59176,             0.50018,             0.32478,            0.030374,             0.00453,            0.043808,           0.0096501,           0.0096501,           0.0096501
                 604,            0.033768,            0.015529,            0.049917,              0.3561,             0.62272,             0.50027,             0.31353,            0.031349,           0.0045337,            0.043808,            0.009649,            0.009649,            0.009649
                 605,            0.036266,            0.014968,            0.048728,             0.33886,             0.62986,             0.49327,             0.31957,            0.028879,           0.0044165,            0.044083,           0.0096478,           0.0096478,           0.0096478
                 606,            0.032393,            0.014418,            0.050486,             0.43477,             0.56261,             0.49344,             0.32292,            0.030017,           0.0045044,            0.043739,           0.0096466,           0.0096466,           0.0096466
                 607,            0.035839,            0.015821,            0.049749,             0.38584,             0.63254,             0.49134,              0.3231,            0.026642,           0.0041492,            0.044392,           0.0096455,           0.0096455,           0.0096455
                 608,            0.034089,            0.015386,            0.049488,             0.41566,             0.54417,             0.48125,              0.3114,            0.029413,           0.0046912,             0.04446,           0.0096443,           0.0096443,           0.0096443
                 609,            0.035747,            0.015385,            0.050423,             0.41026,             0.55796,             0.49988,             0.32984,            0.027498,           0.0046069,            0.044563,           0.0096432,           0.0096432,           0.0096432
                 610,            0.032547,            0.015627,            0.049554,             0.39326,             0.56526,             0.46831,             0.28749,            0.031696,           0.0053284,             0.04398,            0.009642,            0.009642,            0.009642
                 611,            0.035155,            0.015243,            0.048739,             0.39928,             0.57221,             0.46956,             0.31233,            0.027811,           0.0051709,            0.043739,           0.0096409,           0.0096409,           0.0096409
                 612,            0.035075,             0.01508,            0.049032,             0.31788,             0.55885,             0.47639,             0.29178,            0.031637,           0.0055774,            0.043705,           0.0096397,           0.0096397,           0.0096397
                 613,             0.03555,            0.015241,             0.05072,             0.36677,             0.55338,             0.49769,             0.33155,            0.026607,           0.0049329,            0.043533,           0.0096385,           0.0096385,           0.0096385
                 614,            0.034938,            0.015623,            0.049039,              0.3774,             0.55995,             0.50416,              0.3291,            0.028384,           0.0047388,            0.043362,           0.0096374,           0.0096374,           0.0096374
                 615,            0.034642,            0.014826,            0.048329,              0.3566,             0.55363,             0.50009,             0.31482,            0.030267,           0.0045923,            0.043465,           0.0096362,           0.0096362,           0.0096362
                 616,            0.035894,            0.015287,             0.04972,             0.34039,             0.52535,             0.50538,              0.3366,            0.027138,           0.0046069,            0.043259,            0.009635,            0.009635,            0.009635
                 617,            0.032764,             0.01508,            0.048205,             0.37211,             0.53698,              0.5025,             0.30455,            0.031834,           0.0045483,            0.043259,           0.0096338,           0.0096338,           0.0096338
                 618,            0.034796,            0.015667,            0.047932,             0.35829,             0.56785,             0.50596,             0.31336,             0.02965,           0.0045483,            0.043259,           0.0096327,           0.0096327,           0.0096327
                 619,            0.034804,            0.014634,            0.049309,             0.44375,             0.50304,             0.51027,             0.31542,            0.030933,           0.0046033,             0.04295,           0.0096315,           0.0096315,           0.0096315
                 620,            0.034142,            0.014574,            0.047782,             0.42983,             0.51027,             0.51329,             0.33354,            0.027612,           0.0046033,             0.04343,           0.0096303,           0.0096303,           0.0096303
                 621,            0.034079,             0.01494,            0.049859,             0.45927,             0.49623,             0.49992,             0.28722,            0.035746,           0.0046655,            0.043945,           0.0096291,           0.0096291,           0.0096291
                 622,            0.035321,            0.014402,            0.049519,             0.42935,             0.49414,             0.48093,              0.2985,             0.03259,             0.00479,            0.044117,            0.009628,            0.009628,            0.009628
                 623,            0.034045,            0.014088,            0.049037,             0.51095,              0.4949,             0.50813,             0.30923,            0.033354,           0.0045044,            0.043602,           0.0096268,           0.0096268,           0.0096268
                 624,             0.03466,            0.015024,            0.048644,             0.35562,             0.59705,               0.513,             0.33077,            0.027961,           0.0045813,            0.043705,           0.0096256,           0.0096256,           0.0096256
                 625,            0.034161,            0.015334,             0.04917,             0.40715,             0.56905,             0.50461,             0.32114,            0.031334,           0.0044824,            0.043774,           0.0096244,           0.0096244,           0.0096244
                 626,            0.034493,            0.015658,            0.047674,             0.49198,             0.51142,             0.49085,             0.30368,            0.031166,            0.005116,            0.043224,           0.0096232,           0.0096232,           0.0096232
                 627,            0.034078,            0.014753,             0.04844,             0.45161,             0.56388,             0.51001,              0.3377,            0.028796,           0.0047241,             0.04319,            0.009622,            0.009622,            0.009622
                 628,            0.032102,            0.013839,            0.049462,             0.38524,             0.56141,             0.50451,             0.32081,            0.028178,           0.0044788,            0.043121,           0.0096208,           0.0096208,           0.0096208
                 629,              0.0342,            0.014832,            0.048319,             0.40353,             0.60727,              0.5024,             0.33767,            0.028607,           0.0042957,            0.044289,           0.0096196,           0.0096196,           0.0096196
                 630,            0.035713,             0.01532,            0.048991,             0.42235,             0.52325,             0.47017,             0.28378,            0.033818,           0.0045337,            0.046383,           0.0096184,           0.0096184,           0.0096184
                 631,            0.032589,            0.014156,            0.048034,             0.37164,             0.58277,             0.49603,             0.33445,            0.029305,           0.0042737,            0.043877,           0.0096172,           0.0096172,           0.0096172
                 632,            0.034397,            0.014797,             0.04923,             0.34345,             0.57824,             0.44329,             0.28712,            0.031815,           0.0048743,            0.045113,            0.009616,            0.009616,            0.009616
                 633,            0.034677,              0.0152,            0.048097,             0.35344,             0.61696,             0.45306,             0.26225,            0.034512,           0.0046838,            0.044392,           0.0096148,           0.0096148,           0.0096148
                 634,            0.032113,            0.014846,            0.048809,             0.33581,             0.49663,             0.42341,             0.26206,            0.035102,           0.0056836,            0.046143,           0.0096136,           0.0096136,           0.0096136
                 635,            0.032311,            0.014955,            0.049538,             0.35639,             0.63682,             0.46771,             0.30096,            0.030539,           0.0044714,            0.043327,           0.0096124,           0.0096124,           0.0096124
                 636,            0.035479,            0.015744,            0.049429,             0.38167,             0.58704,             0.48722,             0.32092,            0.027951,           0.0045264,            0.043327,           0.0096112,           0.0096112,           0.0096112
                 637,            0.033771,            0.014597,            0.049062,             0.37808,             0.64541,             0.48604,             0.29137,            0.036725,           0.0043176,             0.04398,             0.00961,             0.00961,             0.00961
                 638,            0.036529,            0.015092,            0.047911,             0.37553,             0.65971,             0.52054,             0.33972,            0.029175,           0.0040796,            0.044117,           0.0096088,           0.0096088,           0.0096088
                 639,            0.034692,            0.015467,            0.048643,             0.38867,             0.52825,             0.39942,             0.21305,            0.045363,           0.0049036,            0.048512,           0.0096076,           0.0096076,           0.0096076
                 640,            0.032969,            0.014847,            0.049088,             0.36451,             0.56452,              0.4706,             0.28226,            0.033563,           0.0043103,            0.045319,           0.0096064,           0.0096064,           0.0096064
                 641,            0.034909,            0.014901,            0.047934,             0.34257,             0.57291,              0.4678,              0.2764,            0.038958,           0.0040613,            0.045456,           0.0096051,           0.0096051,           0.0096051
                 642,            0.033819,            0.014644,            0.049142,             0.37821,             0.61203,             0.49665,             0.30288,            0.032263,           0.0039478,            0.044838,           0.0096039,           0.0096039,           0.0096039
                 643,            0.034368,            0.015162,            0.046327,             0.38995,             0.63634,             0.51267,             0.32866,            0.031514,           0.0037537,            0.043636,           0.0096027,           0.0096027,           0.0096027
                 644,            0.034104,            0.014991,            0.048352,             0.38203,              0.6099,             0.51108,             0.32002,            0.030309,           0.0039001,            0.043293,           0.0096015,           0.0096015,           0.0096015
                 645,            0.034339,            0.015097,            0.048712,              0.3614,             0.60305,             0.49236,             0.30061,            0.034414,           0.0041089,            0.044735,           0.0096003,           0.0096003,           0.0096003
                 646,            0.034347,            0.014635,            0.048859,             0.37549,             0.59239,             0.50053,             0.31969,            0.031591,           0.0040063,            0.044151,            0.009599,            0.009599,            0.009599
                 647,            0.033592,            0.015037,            0.047707,             0.44853,             0.57508,             0.50507,             0.32105,            0.031652,           0.0039771,            0.043842,           0.0095978,           0.0095978,           0.0095978
                 648,            0.034369,            0.014804,             0.04696,             0.35415,             0.65087,             0.49354,             0.31371,            0.029225,           0.0040759,            0.044666,           0.0095966,           0.0095966,           0.0095966
                 649,            0.032731,            0.014763,            0.046597,             0.36274,             0.57317,             0.48532,             0.25993,            0.038132,           0.0043176,            0.042126,           0.0095954,           0.0095954,           0.0095954
                 650,            0.036458,            0.015394,            0.048598,             0.33352,             0.56706,             0.45173,             0.27023,            0.035229,           0.0048083,            0.043293,           0.0095941,           0.0095941,           0.0095941
                 651,            0.032069,            0.014681,            0.048433,             0.52328,             0.56908,             0.49172,             0.32556,            0.032201,           0.0047974,            0.042606,           0.0095929,           0.0095929,           0.0095929
                 652,            0.035587,            0.015171,            0.046976,             0.39618,             0.59393,             0.49606,             0.32785,            0.029058,            0.004574,            0.042675,           0.0095916,           0.0095916,           0.0095916
                 653,              0.0319,            0.014239,            0.047512,              0.2944,             0.57327,             0.41708,             0.22358,            0.044932,           0.0074268,            0.047413,           0.0095904,           0.0095904,           0.0095904
                 654,            0.034508,              0.0147,            0.047842,             0.54297,              0.5224,             0.47532,             0.29981,            0.034913,           0.0061084,            0.044323,           0.0095892,           0.0095892,           0.0095892
                 655,            0.033627,             0.01526,            0.048523,             0.39665,             0.57495,             0.51238,             0.32462,            0.031286,           0.0046362,            0.042126,           0.0095879,           0.0095879,           0.0095879
                 656,            0.033323,            0.014849,            0.047715,              0.4322,             0.49672,             0.48826,             0.30549,            0.030107,           0.0050757,            0.042503,           0.0095867,           0.0095867,           0.0095867
                 657,            0.035695,            0.015384,            0.048312,             0.40523,             0.64415,             0.49946,             0.33825,            0.028666,           0.0044897,            0.042915,           0.0095854,           0.0095854,           0.0095854
                 658,             0.03427,            0.015062,            0.048609,             0.36855,              0.6368,             0.47749,             0.29355,            0.031673,           0.0051489,            0.042606,           0.0095842,           0.0095842,           0.0095842
                 659,            0.035096,            0.014712,            0.047304,             0.40013,              0.6795,              0.4833,             0.31032,            0.031631,           0.0045813,             0.04319,           0.0095829,           0.0095829,           0.0095829
                 660,            0.035884,            0.015275,               0.047,              0.3783,             0.57433,             0.44221,             0.26245,            0.035016,           0.0051892,            0.044357,           0.0095817,           0.0095817,           0.0095817
                 661,            0.034345,            0.014694,            0.047422,             0.41222,              0.6329,             0.50499,             0.30584,             0.03278,           0.0044348,            0.042778,           0.0095804,           0.0095804,           0.0095804
                 662,            0.034603,            0.015044,            0.046716,             0.39431,             0.64411,             0.50733,             0.32218,            0.028876,           0.0045007,            0.042229,           0.0095792,           0.0095792,           0.0095792
                 663,            0.036205,            0.014721,            0.046241,             0.39008,             0.62648,             0.49943,             0.29317,             0.03566,           0.0044971,            0.042572,           0.0095779,           0.0095779,           0.0095779
                 664,            0.034925,            0.015066,            0.048482,             0.38764,             0.61455,             0.49719,              0.3203,            0.029204,           0.0047058,            0.042435,           0.0095767,           0.0095767,           0.0095767
                 665,            0.034316,            0.015203,            0.049098,             0.23527,             0.45603,             0.31914,              0.1446,            0.053699,           0.0056946,            0.053696,           0.0095754,           0.0095754,           0.0095754
                 666,            0.034674,            0.015147,            0.048381,             0.37806,             0.61486,              0.4641,             0.29408,            0.031007,           0.0046619,            0.044769,           0.0095742,           0.0095742,           0.0095742
                 667,            0.032796,            0.015054,            0.047277,             0.23759,             0.54002,             0.36544,             0.20275,            0.040209,           0.0061011,            0.051361,           0.0095729,           0.0095729,           0.0095729
                 668,            0.034488,            0.015154,            0.046835,             0.31273,             0.53131,             0.40208,               0.243,            0.036061,           0.0067456,            0.048409,           0.0095716,           0.0095716,           0.0095716
                 669,            0.035475,            0.014676,            0.046755,             0.30362,             0.52834,             0.35362,             0.19534,            0.039741,           0.0068005,            0.053352,           0.0095704,           0.0095704,           0.0095704
                 670,            0.035431,            0.014642,            0.046396,             0.34253,             0.59028,             0.42275,             0.24408,            0.037126,           0.0055334,            0.048477,           0.0095691,           0.0095691,           0.0095691
                 671,            0.034422,            0.015168,             0.04808,             0.36154,             0.61782,             0.45431,             0.27433,            0.033189,           0.0051526,            0.047756,           0.0095678,           0.0095678,           0.0095678
                 672,            0.034258,            0.014522,            0.048509,             0.40962,             0.59295,             0.50403,             0.31612,            0.032196,           0.0049255,            0.043293,           0.0095666,           0.0095666,           0.0095666
                 673,            0.031941,            0.015291,            0.047234,             0.45184,              0.5757,             0.52598,             0.33172,            0.029965,           0.0052368,             0.04216,           0.0095653,           0.0095653,           0.0095653
                 674,            0.033872,            0.014334,            0.047191,             0.39819,              0.5652,             0.48936,             0.29085,            0.033638,           0.0052441,            0.042812,            0.009564,            0.009564,            0.009564
                 675,            0.031895,             0.01482,            0.049276,             0.39824,             0.64636,             0.51423,             0.33053,            0.028947,           0.0046106,            0.042675,           0.0095627,           0.0095627,           0.0095627
                 676,            0.032701,            0.014216,            0.047058,             0.38497,             0.63239,              0.4908,             0.29081,            0.035272,           0.0050793,            0.043808,           0.0095614,           0.0095614,           0.0095614
