               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                1041,            0.032948,            0.014286,            0.038234,             0.58401,             0.74041,             0.71413,             0.47472,            0.026981,           0.0033911,             0.03083,           0.0089803,           0.0089803,           0.0089803
                1042,            0.033564,            0.015088,            0.040807,             0.58718,             0.76923,             0.71695,             0.48659,            0.024837,           0.0033508,            0.030144,           0.0089784,           0.0089784,           0.0089784
                1043,            0.030835,            0.014214,            0.037669,             0.65966,             0.68423,             0.69715,             0.43983,            0.028416,           0.0035339,            0.030436,           0.0089765,           0.0089765,           0.0089765
                1044,            0.034626,            0.014297,            0.037742,             0.64548,             0.62464,             0.67849,             0.39379,            0.031916,           0.0036841,            0.031414,           0.0089746,           0.0089746,           0.0089746
                1045,            0.034935,            0.014883,             0.03836,             0.67977,             0.68402,             0.69253,             0.46784,            0.025353,            0.003468,            0.030882,           0.0089727,           0.0089727,           0.0089727
                1046,            0.031598,            0.014237,            0.039204,             0.67637,             0.65227,             0.69315,             0.44111,            0.027797,           0.0037079,            0.030865,           0.0089708,           0.0089708,           0.0089708
                1047,            0.033837,            0.015518,             0.03831,             0.58842,             0.69843,             0.69776,             0.46739,            0.025936,           0.0035156,            0.030556,           0.0089689,           0.0089689,           0.0089689
                1048,            0.031348,            0.014432,              0.0365,             0.59323,             0.69685,             0.70537,             0.45368,            0.026715,           0.0034442,             0.03059,            0.008967,            0.008967,            0.008967
                1049,            0.031002,            0.014202,            0.037326,             0.55102,             0.69346,             0.66202,             0.42616,            0.028646,           0.0037482,            0.032701,           0.0089651,           0.0089651,           0.0089651
                1050,            0.032543,            0.014467,            0.037628,             0.54373,             0.66243,               0.659,             0.40395,            0.031593,           0.0036383,            0.032169,           0.0089632,           0.0089632,           0.0089632
                1051,            0.030518,            0.013944,            0.038951,              0.6013,             0.74097,             0.70865,             0.47298,            0.026984,           0.0032904,            0.030659,           0.0089613,           0.0089613,           0.0089613
                1052,            0.032737,            0.015344,            0.037762,              0.6086,             0.71938,             0.71693,             0.47749,            0.025442,           0.0032465,            0.030556,           0.0089594,           0.0089594,           0.0089594
                1053,            0.031284,            0.014242,            0.036881,             0.54153,             0.68497,             0.70262,             0.44315,            0.029186,           0.0032721,            0.031569,           0.0089575,           0.0089575,           0.0089575
                1054,            0.032081,            0.013597,            0.037607,              0.5945,             0.69649,             0.67746,              0.4018,            0.031886,           0.0034607,            0.031002,           0.0089555,           0.0089555,           0.0089555
                1055,            0.031861,            0.014481,            0.037407,             0.54217,             0.70684,             0.70021,             0.47606,            0.025326,            0.003111,            0.031363,           0.0089536,           0.0089536,           0.0089536
                1056,            0.033116,            0.014276,             0.03731,             0.55722,             0.72053,              0.6949,             0.45752,            0.026456,           0.0031439,            0.030865,           0.0089517,           0.0089517,           0.0089517
                1057,            0.032361,            0.014683,            0.038418,             0.53535,              0.6571,             0.68726,             0.46628,            0.026198,           0.0034076,            0.031105,           0.0089498,           0.0089498,           0.0089498
                1058,            0.032681,            0.013479,            0.038154,             0.63028,             0.65507,             0.69988,              0.4377,            0.028453,           0.0035413,            0.031208,           0.0089479,           0.0089479,           0.0089479
                1059,            0.032572,            0.014228,            0.037895,             0.57197,             0.63627,               0.679,             0.44742,            0.027988,           0.0034717,            0.032804,            0.008946,            0.008946,            0.008946
                1060,            0.031924,            0.014134,            0.038392,             0.61646,             0.63239,             0.68792,              0.4572,            0.026342,           0.0033472,            0.033165,            0.008944,            0.008944,            0.008944
                1061,            0.032162,            0.013863,            0.036814,             0.56917,             0.70608,              0.6793,             0.45177,            0.027398,           0.0034076,             0.03229,           0.0089421,           0.0089421,           0.0089421
                1062,            0.031983,            0.013701,            0.036745,              0.5959,             0.72626,             0.71029,             0.46574,            0.026265,           0.0032959,             0.03047,           0.0089402,           0.0089402,           0.0089402
                1063,            0.033707,            0.013915,            0.037435,             0.59453,              0.7072,             0.70883,             0.48132,             0.02614,           0.0032391,            0.030487,           0.0089383,           0.0089383,           0.0089383
                1064,            0.030749,            0.014388,            0.039018,             0.61544,              0.7316,             0.69655,             0.45768,            0.026355,           0.0033032,            0.030796,           0.0089364,           0.0089364,           0.0089364
                1065,            0.033722,            0.014129,            0.037424,             0.61251,             0.74725,              0.7046,             0.47748,            0.025978,           0.0031586,            0.031054,           0.0089344,           0.0089344,           0.0089344
                1066,            0.030664,             0.01379,              0.0385,             0.55531,             0.71869,             0.68166,             0.44016,            0.026735,           0.0032922,            0.032204,           0.0089325,           0.0089325,           0.0089325
                1067,            0.032559,            0.015101,            0.039197,             0.55965,              0.7769,             0.70599,             0.47838,            0.025438,           0.0031531,            0.031139,           0.0089306,           0.0089306,           0.0089306
                1068,            0.032535,            0.015142,            0.037647,             0.60375,             0.76262,             0.71121,             0.47163,            0.026243,           0.0031659,             0.03071,           0.0089286,           0.0089286,           0.0089286
                1069,            0.034746,            0.014762,             0.03787,             0.57779,              0.7747,              0.7052,             0.47198,            0.026012,           0.0031293,            0.031139,           0.0089267,           0.0089267,           0.0089267
                1070,            0.032405,            0.014152,            0.038107,             0.58513,             0.76692,             0.71317,             0.47929,            0.025488,           0.0031366,            0.030487,           0.0089248,           0.0089248,           0.0089248
                1071,            0.033835,            0.014514,            0.037716,             0.60444,             0.74687,             0.72016,             0.47624,            0.025608,            0.003197,            0.030367,           0.0089228,           0.0089228,           0.0089228
                1072,            0.032306,            0.014336,            0.036244,             0.58333,             0.76181,             0.72001,             0.48614,            0.025257,           0.0032648,            0.030315,           0.0089209,           0.0089209,           0.0089209
                1073,              0.0337,            0.013385,            0.038135,             0.59269,             0.76076,             0.72349,             0.48107,            0.025827,           0.0032977,            0.030109,            0.008919,            0.008919,            0.008919
                1074,            0.032931,            0.014521,            0.036268,             0.57987,             0.72626,             0.70647,             0.47473,            0.025508,           0.0034369,            0.029903,            0.008917,            0.008917,            0.008917
                1075,            0.031999,            0.014951,            0.038461,             0.58037,             0.76639,             0.71787,             0.45544,            0.027569,            0.003501,            0.029955,           0.0089151,           0.0089151,           0.0089151
                1076,            0.033705,            0.014936,            0.036624,              0.5688,             0.75237,             0.71238,             0.47074,            0.025682,           0.0035101,            0.030144,           0.0089131,           0.0089131,           0.0089131
                1077,            0.031922,            0.013821,            0.037398,             0.56953,             0.76896,             0.71516,             0.47237,            0.025876,           0.0034607,            0.029783,           0.0089112,           0.0089112,           0.0089112
                1078,            0.032041,            0.014011,            0.036081,             0.56719,             0.76224,             0.71525,             0.46859,            0.025884,           0.0033362,            0.029457,           0.0089092,           0.0089092,           0.0089092
                1079,            0.033654,            0.013982,            0.036249,             0.57903,              0.7397,             0.71136,             0.48655,            0.024674,           0.0033032,            0.029921,           0.0089073,           0.0089073,           0.0089073
                1080,            0.030739,            0.013625,            0.036796,             0.57486,             0.77005,             0.70818,             0.46644,            0.026099,           0.0032684,            0.029852,           0.0089053,           0.0089053,           0.0089053
                1081,             0.03384,            0.014528,            0.037822,             0.55815,              0.7505,             0.71109,             0.48666,            0.024779,           0.0031476,            0.030264,           0.0089034,           0.0089034,           0.0089034
                1082,            0.030521,            0.014209,             0.03657,             0.52996,             0.73316,             0.70086,             0.43935,            0.028179,           0.0032996,             0.03174,           0.0089014,           0.0089014,           0.0089014
                1083,            0.033351,            0.014783,            0.038009,              0.5583,             0.76714,             0.71671,             0.47136,            0.026322,           0.0031641,            0.030298,           0.0088995,           0.0088995,           0.0088995
                1084,            0.031155,            0.013917,            0.037229,             0.57604,             0.74099,              0.7069,             0.43085,            0.029086,           0.0032812,             0.03186,           0.0088975,           0.0088975,           0.0088975
                1085,            0.033653,            0.014189,              0.0357,             0.60457,             0.68346,             0.66582,             0.41858,            0.028729,           0.0035687,            0.033113,           0.0088956,           0.0088956,           0.0088956
                1086,             0.03069,            0.014383,            0.038398,             0.56037,             0.74668,               0.702,             0.48339,            0.024698,           0.0034424,            0.030676,           0.0088936,           0.0088936,           0.0088936
                1087,            0.033062,            0.014111,            0.038278,             0.55163,             0.75838,             0.72083,             0.45942,            0.029559,           0.0034863,            0.030058,           0.0088916,           0.0088916,           0.0088916
                1088,             0.03222,            0.014149,            0.038283,              0.5727,             0.73069,             0.71152,             0.48217,            0.025246,           0.0036713,            0.030796,           0.0088897,           0.0088897,           0.0088897
                1089,            0.030732,            0.014157,            0.037885,             0.54857,             0.74601,             0.71122,             0.47357,            0.027658,           0.0043286,            0.030092,           0.0088877,           0.0088877,           0.0088877
                1090,            0.032401,            0.013547,            0.035317,             0.51467,             0.77107,             0.73038,             0.48999,            0.025599,            0.004281,            0.029938,           0.0088858,           0.0088858,           0.0088858
                1091,            0.031996,            0.014907,            0.037103,              0.5178,             0.75802,             0.71119,             0.47615,            0.026579,           0.0046729,            0.030109,           0.0088838,           0.0088838,           0.0088838
                1092,            0.032398,            0.013766,            0.037158,             0.57418,             0.69234,               0.727,             0.46738,            0.027337,           0.0038928,            0.029388,           0.0088818,           0.0088818,           0.0088818
                1093,            0.033065,            0.014737,            0.035399,             0.59127,             0.71093,             0.74137,             0.50183,            0.025382,           0.0033673,            0.028633,           0.0088799,           0.0088799,           0.0088799
                1094,            0.033248,            0.014699,            0.037235,             0.57566,             0.78038,             0.74353,                 0.5,            0.025313,           0.0033215,            0.028925,           0.0088779,           0.0088779,           0.0088779
                1095,            0.032687,            0.014078,            0.036698,             0.56818,             0.68925,             0.69168,             0.44648,            0.026892,           0.0036108,            0.032495,           0.0088759,           0.0088759,           0.0088759
                1096,            0.032347,             0.01429,            0.037777,              0.5666,             0.73628,             0.71768,             0.49391,            0.024651,           0.0033307,            0.030006,           0.0088739,           0.0088739,           0.0088739
                1097,            0.032374,            0.014296,            0.037417,             0.58753,             0.72325,             0.72365,              0.4483,            0.028991,           0.0034113,            0.030933,            0.008872,            0.008872,            0.008872
                1098,            0.030654,            0.013729,            0.037589,             0.57296,             0.78249,             0.72159,             0.47759,            0.026367,           0.0032574,            0.030195,             0.00887,             0.00887,             0.00887
                1099,            0.033636,            0.014346,            0.039069,                0.57,             0.76343,             0.70604,             0.40197,            0.034713,           0.0032208,            0.030796,            0.008868,            0.008868,            0.008868
                1100,            0.033116,             0.01434,            0.036784,             0.53496,             0.77212,             0.68386,             0.39032,            0.033614,           0.0033728,             0.03301,            0.008866,            0.008866,            0.008866
                1101,            0.031938,            0.014018,            0.039105,             0.59533,              0.7646,             0.70084,             0.41882,            0.032939,           0.0031915,            0.030212,            0.008864,            0.008864,            0.008864
                1102,            0.033504,            0.014015,            0.037859,             0.59499,              0.7639,             0.71278,             0.47062,             0.02601,            0.003186,            0.030333,           0.0088621,           0.0088621,           0.0088621
                1103,            0.032847,            0.014554,            0.038226,             0.57137,             0.74859,             0.69464,              0.4524,            0.027839,           0.0032025,            0.031534,           0.0088601,           0.0088601,           0.0088601
                1104,            0.030352,            0.013764,            0.037333,             0.56025,              0.7608,             0.71365,             0.46693,            0.025951,           0.0032007,            0.030693,           0.0088581,           0.0088581,           0.0088581
                1105,            0.032467,             0.01407,            0.037881,             0.58472,             0.72024,             0.70585,             0.46136,            0.026525,           0.0034094,            0.029783,           0.0088561,           0.0088561,           0.0088561
                1106,            0.031977,            0.014865,            0.037269,             0.57333,             0.78017,             0.72293,              0.4672,            0.027182,           0.0033966,            0.028994,           0.0088541,           0.0088541,           0.0088541
                1107,            0.032524,            0.013528,            0.038084,             0.57663,             0.71505,             0.71616,             0.39645,             0.03539,           0.0035687,            0.029989,           0.0088521,           0.0088521,           0.0088521
                1108,            0.032528,            0.014593,            0.036896,             0.56482,             0.70855,             0.72938,             0.47092,            0.026825,           0.0032281,            0.029474,           0.0088501,           0.0088501,           0.0088501
                1109,            0.031905,            0.013593,              0.0368,             0.57362,             0.73682,             0.73217,             0.45595,            0.029682,           0.0031604,            0.028873,           0.0088481,           0.0088481,           0.0088481
                1110,            0.033283,            0.013626,            0.037861,             0.59239,             0.70527,             0.74242,             0.50707,            0.024746,           0.0031604,            0.028444,           0.0088461,           0.0088461,           0.0088461
                1111,            0.030367,            0.014384,            0.036413,             0.60289,             0.71212,             0.73329,             0.48447,            0.027187,              0.0031,            0.028135,           0.0088441,           0.0088441,           0.0088441
                1112,            0.033302,            0.013854,            0.035992,             0.61208,             0.73267,              0.7347,             0.49871,            0.025229,           0.0031073,            0.028187,           0.0088421,           0.0088421,           0.0088421
                1113,            0.032318,            0.014511,            0.037208,             0.59696,             0.75775,             0.72492,             0.47019,            0.028559,           0.0031146,            0.028049,           0.0088401,           0.0088401,           0.0088401
                1114,             0.03077,            0.014432,            0.036173,             0.61605,             0.76978,              0.7253,             0.49156,            0.025778,           0.0030505,            0.028221,           0.0088381,           0.0088381,           0.0088381
                1115,            0.032592,            0.014294,            0.035842,             0.61813,             0.75652,             0.72125,             0.46684,            0.028279,           0.0030817,             0.02865,           0.0088361,           0.0088361,           0.0088361
                1116,            0.031494,            0.014414,            0.037169,             0.58944,             0.79517,             0.72609,             0.47733,            0.026951,           0.0029645,            0.028788,           0.0088341,           0.0088341,           0.0088341
                1117,            0.031317,              0.0152,            0.037768,             0.58463,             0.75199,               0.718,             0.47517,            0.026459,           0.0030121,            0.028856,           0.0088321,           0.0088321,           0.0088321
                1118,             0.03077,            0.014057,            0.036726,             0.56933,             0.82665,             0.73404,             0.47391,            0.027728,           0.0031073,            0.027895,           0.0088301,           0.0088301,           0.0088301
                1119,            0.032157,            0.014004,            0.037706,             0.55979,             0.74657,             0.69511,              0.4247,            0.031124,           0.0032062,             0.03035,           0.0088281,           0.0088281,           0.0088281
                1120,            0.030221,            0.013432,            0.035743,             0.56103,             0.80578,             0.72508,             0.45647,            0.030208,           0.0032446,            0.028221,           0.0088261,           0.0088261,           0.0088261
                1121,            0.034223,            0.014712,            0.037093,             0.58331,             0.73773,             0.72291,             0.47129,            0.028445,           0.0033087,            0.028513,           0.0088241,           0.0088241,           0.0088241
                1122,            0.031963,            0.013662,            0.036858,             0.58631,             0.73396,             0.69884,             0.44725,             0.03022,           0.0032684,            0.029697,           0.0088221,           0.0088221,           0.0088221
                1123,            0.032136,            0.014468,            0.035283,             0.56408,              0.7729,             0.70417,             0.45911,            0.028971,           0.0032941,            0.029474,           0.0088201,           0.0088201,           0.0088201
                1124,            0.031945,            0.014223,            0.036067,             0.56559,             0.81591,             0.70712,             0.47572,            0.027244,           0.0034625,            0.029285,            0.008818,            0.008818,            0.008818
                1125,            0.030196,            0.013314,             0.03752,             0.53517,             0.80605,             0.69026,             0.45632,            0.027429,           0.0036383,            0.029457,            0.008816,            0.008816,            0.008816
                1126,            0.031272,            0.014006,            0.037434,             0.53797,             0.82069,             0.71061,             0.47963,            0.025327,           0.0034589,            0.028667,            0.008814,            0.008814,            0.008814
                1127,            0.031492,            0.014008,            0.037114,             0.55232,              0.7258,             0.69634,             0.47217,            0.025486,           0.0033325,            0.029217,            0.008812,            0.008812,            0.008812
                1128,            0.033172,            0.014692,            0.035292,             0.52977,             0.76271,             0.71258,             0.48889,            0.023855,           0.0033197,            0.029148,             0.00881,             0.00881,             0.00881
                1129,            0.032163,            0.014775,            0.038152,             0.45713,             0.64328,             0.60135,             0.33433,            0.037814,           0.0035596,            0.037388,           0.0088079,           0.0088079,           0.0088079
                1130,            0.031965,            0.014586,            0.036924,             0.55282,             0.78611,             0.71973,             0.48169,            0.024786,           0.0034094,            0.027998,           0.0088059,           0.0088059,           0.0088059
                1131,            0.031019,            0.014131,              0.0359,             0.50888,             0.78661,             0.70826,              0.4354,            0.029011,           0.0035797,            0.028942,           0.0088039,           0.0088039,           0.0088039
                1132,             0.03247,            0.013816,            0.037839,             0.51517,             0.80217,             0.72858,             0.48086,            0.025857,           0.0036639,            0.028358,           0.0088019,           0.0088019,           0.0088019
                1133,            0.032624,             0.01465,            0.037182,             0.53875,             0.76043,             0.68331,             0.42243,            0.029961,           0.0038452,            0.030418,           0.0087998,           0.0087998,           0.0087998
                1134,            0.033067,            0.014731,            0.037633,             0.55765,              0.8146,             0.74077,             0.49561,            0.025457,           0.0043799,            0.027758,           0.0087978,           0.0087978,           0.0087978
                1135,            0.034032,            0.014915,            0.036978,             0.55163,             0.80169,             0.75796,             0.50006,            0.026626,           0.0037573,             0.02762,           0.0087958,           0.0087958,           0.0087958
                1136,            0.032655,            0.014258,            0.036842,             0.65687,             0.68124,             0.72386,             0.48223,            0.025427,           0.0034351,            0.029131,           0.0087937,           0.0087937,           0.0087937
                1137,            0.036567,            0.014237,            0.035886,             0.57144,              0.6929,             0.71232,             0.45589,            0.028063,           0.0035577,            0.028839,           0.0087917,           0.0087917,           0.0087917
                1138,            0.032817,            0.014244,            0.036983,             0.54123,             0.79976,             0.72863,             0.49086,            0.025775,           0.0037408,            0.028976,           0.0087897,           0.0087897,           0.0087897
                1139,             0.03239,            0.013389,            0.036684,              0.5213,             0.73971,             0.70389,             0.44598,            0.029664,            0.004292,             0.02956,           0.0087876,           0.0087876,           0.0087876
                1140,            0.032543,            0.015136,            0.037547,             0.54085,             0.73345,             0.72731,             0.47545,             0.02747,           0.0039514,            0.029749,           0.0087856,           0.0087856,           0.0087856
                1141,            0.030717,            0.014362,             0.03626,             0.53721,             0.75302,              0.7245,              0.4483,              0.0312,             0.00375,            0.029474,           0.0087835,           0.0087835,           0.0087835
                1142,             0.03499,             0.01474,            0.037046,             0.67559,             0.70303,             0.72528,             0.49038,            0.025568,            0.003739,            0.029612,           0.0087815,           0.0087815,           0.0087815
                1143,            0.032011,            0.014034,            0.037368,             0.53797,             0.72607,             0.71863,             0.44079,            0.030532,           0.0038635,            0.030539,           0.0087795,           0.0087795,           0.0087795
                1144,               0.033,            0.013426,            0.036985,             0.56075,             0.73553,             0.72179,             0.48643,            0.025654,           0.0038928,            0.030281,           0.0087774,           0.0087774,           0.0087774
                1145,            0.033083,            0.013653,            0.035052,             0.72972,             0.70733,             0.72493,             0.48228,            0.026277,           0.0035266,            0.029337,           0.0087754,           0.0087754,           0.0087754
                1146,            0.031391,            0.014034,            0.035831,             0.60646,             0.71224,              0.6921,              0.4518,            0.026366,           0.0033508,            0.031088,           0.0087733,           0.0087733,           0.0087733
                1147,             0.03264,            0.014768,              0.0374,              0.6178,             0.71975,             0.74895,              0.4758,            0.027053,           0.0036456,            0.028461,           0.0087713,           0.0087713,           0.0087713
                1148,            0.030194,            0.014047,            0.035636,             0.69117,             0.73371,              0.7473,             0.50225,            0.026202,           0.0036237,            0.027912,           0.0087692,           0.0087692,           0.0087692
                1149,             0.03307,            0.013948,            0.036651,             0.57102,             0.73397,             0.72713,             0.44884,             0.02932,           0.0033856,            0.028685,           0.0087672,           0.0087672,           0.0087672
                1150,            0.031778,            0.014506,            0.038642,             0.61287,             0.80341,              0.7483,             0.49487,            0.026292,           0.0033728,             0.02853,           0.0087651,           0.0087651,           0.0087651
                1151,            0.030405,            0.013822,            0.037114,             0.59201,             0.81089,             0.74154,             0.46804,            0.028546,           0.0034534,             0.02956,            0.008763,            0.008763,            0.008763
                1152,            0.031757,            0.013998,            0.038741,             0.56898,             0.79683,              0.7422,             0.49477,            0.026073,           0.0037097,            0.028685,            0.008761,            0.008761,            0.008761
                1153,            0.032004,            0.014301,            0.037348,             0.56786,              0.7845,             0.74992,             0.47836,             0.02841,           0.0038745,            0.028324,           0.0087589,           0.0087589,           0.0087589
                1154,            0.031067,            0.013435,            0.036306,              0.5616,             0.77567,             0.70735,             0.42646,            0.032855,             0.00401,            0.029406,           0.0087569,           0.0087569,           0.0087569
                1155,            0.033647,            0.014114,            0.036522,             0.59175,             0.76315,             0.72875,              0.4705,             0.02854,           0.0038672,            0.027723,           0.0087548,           0.0087548,           0.0087548
                1156,            0.030977,            0.015267,            0.037335,             0.60924,             0.74573,             0.72962,             0.48531,            0.025811,           0.0038525,            0.028427,           0.0087527,           0.0087527,           0.0087527
                1157,            0.034652,             0.01454,            0.038613,             0.68229,             0.70811,             0.73791,              0.4871,            0.026779,           0.0036768,            0.027483,           0.0087507,           0.0087507,           0.0087507
                1158,            0.029623,            0.013423,            0.036745,             0.59851,             0.79561,             0.73027,             0.46868,            0.027216,           0.0034772,            0.027929,           0.0087486,           0.0087486,           0.0087486
                1159,            0.032355,            0.014835,            0.035473,              0.5817,             0.74973,              0.7283,              0.4787,            0.026158,           0.0035028,            0.028273,           0.0087465,           0.0087465,           0.0087465
                1160,             0.03203,            0.013844,            0.034783,             0.61142,             0.75392,             0.72563,             0.46929,            0.025987,           0.0034845,            0.028633,           0.0087445,           0.0087445,           0.0087445
                1161,            0.031752,            0.014326,            0.035994,             0.61013,              0.7516,             0.73327,             0.46351,            0.026478,           0.0034442,            0.028788,           0.0087424,           0.0087424,           0.0087424
                1162,            0.033369,            0.014331,            0.036368,             0.59289,             0.75988,             0.74125,             0.49478,            0.024892,           0.0033069,             0.02817,           0.0087403,           0.0087403,           0.0087403
                1163,            0.031415,            0.014391,            0.035331,             0.59709,             0.75245,             0.72977,             0.45775,            0.026958,           0.0033325,            0.028341,           0.0087383,           0.0087383,           0.0087383
                1164,            0.034429,            0.014453,            0.036683,             0.58967,             0.73733,             0.72517,             0.48783,            0.024777,           0.0032996,            0.028015,           0.0087362,           0.0087362,           0.0087362
                1165,            0.033301,             0.01394,             0.03656,             0.58176,             0.73605,             0.72755,             0.47189,            0.025841,           0.0032245,            0.028564,           0.0087341,           0.0087341,           0.0087341
                1166,            0.032336,            0.013579,            0.036323,             0.56985,             0.74793,              0.7414,             0.51677,            0.023054,           0.0031091,            0.028805,            0.008732,            0.008732,            0.008732
                1167,            0.030547,            0.013172,            0.034622,             0.60069,             0.73625,             0.72369,             0.43444,            0.029932,           0.0032922,            0.028753,             0.00873,             0.00873,             0.00873
                1168,            0.032718,            0.014049,            0.036955,             0.59419,             0.79719,             0.75365,             0.49984,            0.024308,           0.0031531,            0.027637,           0.0087279,           0.0087279,           0.0087279
                1169,            0.031793,            0.014019,            0.034438,             0.59936,             0.79885,             0.74861,             0.49501,            0.025772,           0.0032062,            0.027088,           0.0087258,           0.0087258,           0.0087258
                1170,            0.032104,            0.014641,            0.035629,             0.62599,             0.78939,             0.74953,             0.48903,            0.024989,           0.0031476,            0.027689,           0.0087237,           0.0087237,           0.0087237
                1171,            0.032413,            0.013146,            0.036199,             0.60516,             0.76005,             0.73643,             0.48477,            0.025584,           0.0031238,            0.028084,           0.0087216,           0.0087216,           0.0087216
                1172,            0.032867,            0.014165,            0.037941,             0.63016,             0.82048,             0.75212,             0.50293,            0.024465,           0.0031073,            0.027037,           0.0087195,           0.0087195,           0.0087195
                1173,            0.032025,            0.014355,            0.035668,             0.58546,             0.74578,             0.72683,             0.45206,            0.028499,           0.0032483,             0.02817,           0.0087174,           0.0087174,           0.0087174
                1174,            0.033852,            0.014151,            0.036334,             0.53161,             0.78643,             0.72559,             0.48377,            0.024509,           0.0034076,            0.027826,           0.0087154,           0.0087154,           0.0087154
                1175,            0.030318,            0.014065,            0.035156,             0.57638,             0.75659,             0.75434,             0.47553,            0.028799,           0.0035358,            0.027054,           0.0087133,           0.0087133,           0.0087133
                1176,             0.03289,             0.01495,            0.035868,             0.57176,             0.74903,             0.75928,             0.52025,            0.024226,           0.0033911,            0.027775,           0.0087112,           0.0087112,           0.0087112
                1177,              0.0313,            0.013967,            0.033828,             0.66911,             0.73335,             0.76455,              0.4654,            0.030431,           0.0035779,            0.027088,           0.0087091,           0.0087091,           0.0087091
                1178,            0.032375,            0.013781,            0.035437,             0.61221,             0.74333,              0.7531,              0.4709,            0.029581,           0.0035944,            0.028444,            0.008707,            0.008707,            0.008707
                1179,            0.032251,            0.014462,            0.036914,             0.64072,             0.75031,              0.7577,             0.46847,            0.029672,           0.0034277,            0.028667,           0.0087049,           0.0087049,           0.0087049
                1180,            0.033815,            0.014148,            0.036271,              0.6585,             0.70694,             0.73546,               0.492,            0.025109,           0.0033636,            0.028084,           0.0087028,           0.0087028,           0.0087028
                1181,            0.032812,            0.013636,            0.034748,             0.57054,             0.78361,             0.73238,             0.48888,            0.026211,           0.0034113,            0.028067,           0.0087007,           0.0087007,           0.0087007
                1182,            0.032865,            0.014077,            0.035288,             0.56805,              0.7846,             0.72238,             0.48441,            0.025294,           0.0035834,            0.028788,           0.0086986,           0.0086986,           0.0086986
                1183,            0.030844,            0.013474,            0.035604,             0.55177,             0.81391,             0.72607,             0.46106,            0.027922,           0.0036823,            0.028788,           0.0086965,           0.0086965,           0.0086965
                1184,            0.031284,            0.013609,            0.033807,             0.55851,             0.81024,             0.70429,             0.44434,            0.029359,           0.0038123,            0.029663,           0.0086944,           0.0086944,           0.0086944
                1185,            0.033853,            0.014684,            0.036457,             0.58091,             0.82542,             0.73035,             0.46462,            0.027923,           0.0038342,            0.028959,           0.0086923,           0.0086923,           0.0086923
                1186,            0.030805,            0.014207,            0.036492,             0.57969,             0.79524,             0.73316,             0.46235,            0.028467,           0.0039624,            0.029629,           0.0086902,           0.0086902,           0.0086902
                1187,            0.031322,            0.013967,            0.034915,             0.57605,             0.77656,             0.71741,             0.44508,            0.030092,           0.0047754,            0.028719,           0.0086881,           0.0086881,           0.0086881
                1188,            0.032911,            0.014608,            0.035588,             0.62643,             0.79886,             0.76272,             0.50359,            0.026193,           0.0038123,            0.027277,            0.008686,            0.008686,            0.008686
                1189,            0.029985,            0.013892,             0.03493,             0.60704,             0.78946,             0.76419,             0.48707,            0.027746,           0.0039258,            0.027105,           0.0086838,           0.0086838,           0.0086838
                1190,            0.032183,            0.013971,            0.035415,             0.58082,             0.81267,             0.75121,             0.48793,            0.028024,           0.0040759,            0.027861,           0.0086817,           0.0086817,           0.0086817
                1191,            0.033184,            0.014447,            0.034162,             0.57481,             0.80805,             0.75391,             0.47161,            0.029157,           0.0041235,            0.027569,           0.0086796,           0.0086796,           0.0086796
                1192,             0.03317,            0.014114,            0.034917,             0.58075,             0.82081,             0.75947,             0.51021,            0.025434,           0.0041858,            0.026917,           0.0086775,           0.0086775,           0.0086775
                1193,             0.03174,            0.013932,            0.036551,             0.57944,             0.79635,             0.74573,             0.45186,            0.029385,           0.0044165,            0.027517,           0.0086754,           0.0086754,           0.0086754
                1194,             0.03059,            0.013765,            0.035736,             0.53363,             0.76258,             0.74399,             0.48172,            0.027399,             0.00453,            0.027311,           0.0086733,           0.0086733,           0.0086733
